"","rebalance_date","sector","z_rank_median","z_rank_avg","z_rank_mktcap","forward_return_median","forward_return_avg","forward_return_mktcap"
"1",2000-01-31,"Basic Materials",0.32451923076923,0.346088877338877,0.450025972838965,-0.0123501634580452,-0.0104476873232549,0.0166302350302917
"2",2000-01-31,"Communication Services",0.608173076923075,0.59549825174825,0.546362366394525,-0.00187265917603063,-0.0339544013599057,-0.00743864699773683
"3",2000-01-31,"Consumer Cyclical",0.360576923076922,0.405288461538461,0.627935655106758,0.0463709677419355,0.09010301105349,0.0493648615438627
"4",2000-01-31,"Consumer Defensive",0.543269230769229,0.51637214137214,0.694976993336186,-0.0226151810417419,-0.0413995083953164,-0.0747671598856447
"5",2000-01-31,"Energy",0.622596153846152,0.56584448160535,0.642143177903655,0.160469667318981,0.104443658653642,0.0288665703049267
"6",2000-01-31,"Financial Services",0.687499999999998,0.667291395045631,0.743997185264783,0.0115606936416184,-0.00489010480906087,0.0134495170116482
"7",2000-01-31,"Healthcare",0.603365384615383,0.592775467775466,0.746229042895303,0.111468829702722,0.0755438242044201,0.0340773751369961
"8",2000-01-31,"Industrials",0.348557692307692,0.380151098901098,0.575483911977743,0.0373767898849939,0.0504364091253416,0.0754809820499941
"9",2000-01-31,"Real Estate",0.274038461538461,0.274038461538461,0.274038461538461,-0.0201242236024849,-0.0201242236024849,-0.0201242236024849
"10",2000-01-31,"Technology",0.804086538461536,0.704415954415952,0.854817946590315,0.215969107841958,0.183863069231405,0.122146775963504
"11",2000-01-31,"Utilities",0.201923076923077,0.222400284900285,0.233264504052175,0.0436300174520063,0.023127820513293,0.0205943965006233
"12",2000-01-31,NA,0.312499999999999,0.280048076923076,0.265032897929791,-0.0409319193349167,0.0127771892274467,-0.0686501433182528
"13",2000-02-29,"Basic Materials",0.330143540669857,0.352903142376827,0.456163245745789,0.0669291338582674,0.0889326320510734,0.109026602853939
"14",2000-02-29,"Communication Services",0.617224880382775,0.602435841670289,0.555064157184871,-0.00819672131147553,-0.0295554638973933,0.0444559885820849
"15",2000-02-29,"Consumer Cyclical",0.346889952153111,0.404668696534725,0.636434947125039,0.0928726513216507,0.100700432816624,0.0219992681634327
"16",2000-02-29,"Consumer Defensive",0.545454545454547,0.504008793482477,0.695495820831227,0.148155339805826,0.112826654729633,0.096248809581679
"17",2000-02-29,"Energy",0.632775119617224,0.595150065245758,0.650697516449299,0.287458324119424,0.275692461512843,0.179030077867003
"18",2000-02-29,"Financial Services",0.688995215311003,0.664504095369392,0.745346603909994,0.269727345629512,0.26828201306675,0.232579550227069
"19",2000-02-29,"Healthcare",0.607655502392345,0.588710720289666,0.751518733240097,0.207115009746589,0.166544825095269,0.210527878198799
"20",2000-02-29,"Industrials",0.350478468899523,0.370044429254956,0.566222932785316,0.127281919686693,0.16264979504004,0.149088704436912
"21",2000-02-29,"Real Estate",0.291866028708135,0.291866028708135,0.291866028708135,0.00342105263157833,0.00342105263157833,0.00342105263157833
"22",2000-02-29,"Technology",0.815789473684207,0.71444106133101,0.859546752378591,-0.0434782608695657,-0.0819970071763672,-0.118534576770519
"23",2000-02-29,"Utilities",0.210526315789474,0.2254120148857,0.236492655772516,0.210103092783505,0.206648355095046,0.196358164779551
"24",2000-02-29,NA,0.326555023923446,0.276315789473685,0.275615840594761,0.138838326052286,0.233807586583782,0.173390490035559
"25",2000-03-31,"Basic Materials",0.35665914221219,0.350985296809225,0.44737638074798,-0.100648570742254,-0.0984867340855334,-0.087026289716779
"26",2000-03-31,"Communication Services",0.430022573363432,0.52859292701279,0.500017326295183,-0.146029991498146,-0.127220126081944,-0.104489970779013
"27",2000-03-31,"Consumer Cyclical",0.325056433408578,0.40516052169551,0.628458276477619,-0.0838527419380341,-0.0736043626413484,-0.142352874939384
"28",2000-03-31,"Consumer Defensive",0.525959367945825,0.497192799675869,0.697624959934175,0.051296194153337,0.0898146531339382,0.0776728343688988
"29",2000-03-31,"Energy",0.494356659142214,0.489559819413092,0.604787178774584,0.0328565658049351,0.0561298227826734,0.00679891604538853
"30",2000-03-31,"Financial Services",0.691873589164785,0.66948226898711,0.744008777373641,-0.0134900599558221,-0.0180693454541042,-0.024415984555697
"31",2000-03-31,"Healthcare",0.594808126410836,0.575561363906379,0.710671485254206,0.159214517863337,0.187050813174308,0.199844013756802
"32",2000-03-31,"Industrials",0.363431151241536,0.396372957875808,0.648216283742352,-0.026315789473684,-0.0249841401536324,-0.01598656385253
"33",2000-03-31,"Real Estate",0.372460496613996,0.372460496613996,0.372460496613996,-0.229302325581396,-0.229302325581396,-0.229302325581396
"34",2000-03-31,"Technology",0.862302483069974,0.731571573129911,0.893325772173472,-0.0701356317691165,-0.103673454412444,-0.106811176780408
"35",2000-03-31,"Utilities",0.22686230248307,0.248448081264108,0.300693877761178,0.074294977565494,0.13818756081786,0.207661963920938
"36",2000-03-31,NA,0.38939051918736,0.31997742663657,0.327612947193115,0.0372248682824031,0.076055617102407,0.0302749679976975
"37",2000-04-28,"Basic Materials",0.34841628959276,0.344380579674697,0.444611989683766,-0.10981098109811,-0.103656624896013,-0.0638445415790762
"38",2000-04-28,"Communication Services",0.432126696832578,0.529223227752638,0.500417772338703,-0.0798028639223047,-0.0897585302537397,-0.116040027556022
"39",2000-04-28,"Consumer Cyclical",0.323529411764705,0.402650290885584,0.634947185468391,-0.0836952621756669,-0.0850515988084434,-0.115511813820199
"40",2000-04-28,"Consumer Defensive",0.510180995475112,0.475961538461537,0.647166366500145,0.0178571428571431,0.0516993902399905,0.065685182302921
"41",2000-04-28,"Energy",0.498868778280542,0.4907616892911,0.604902407917979,0.0296114695609466,0.00851305750351973,0.015069350269232
"42",2000-04-28,"Financial Services",0.685520361990948,0.66894147318448,0.744150728306974,0.138223770134959,0.129413631758097,0.125641814321963
"43",2000-04-28,"Healthcare",0.597285067873302,0.568423627247155,0.704248932864048,0.131330217633928,0.115591649326666,0.0751411255091575
"44",2000-04-28,"Industrials",0.366515837104072,0.398496817240585,0.645300425717102,-0.0450718177315502,-0.0521864651352584,-0.0310703154179542
"45",2000-04-28,"Real Estate",0.368778280542986,0.368778280542986,0.368778280542986,-0.128296146044625,-0.128296146044625,-0.128296146044625
"46",2000-04-28,"Technology",0.876696832579183,0.746153846153844,0.893227094241044,-0.0923838632361877,-0.122621270645393,-0.0608868077148603
"47",2000-04-28,"Utilities",0.233031674208145,0.252828054298642,0.30604128457219,0.0108498503928919,0.0665685910039767,0.140460846522205
"48",2000-04-28,NA,0.388009049773755,0.319570135746606,0.328127437850793,-0.0294293872172194,-0.0304305566043305,-0.0417752636891166
"49",2000-05-31,"Basic Materials",0.337155963302751,0.347795616717635,0.555901435428259,-0.0585005464480874,-0.0583714191800577,-0.00464860040370769
"50",2000-05-31,"Communication Services",0.405963302752292,0.535446205170977,0.459762847841708,-0.0158102766798418,-0.0219274268521193,-0.0608408234746639
"51",2000-05-31,"Consumer Cyclical",0.305045871559632,0.387016354208217,0.586813791052281,-0.043582690892186,-0.0109624921607433,-0.0408236763120663
"52",2000-05-31,"Consumer Defensive",0.509174311926603,0.465484448422466,0.649329073773336,-0.0243841751679523,-0.0326667559667828,-0.0447047050936467
"53",2000-05-31,"Energy",0.424311926605503,0.456968108344255,0.542528547259429,0.0271499324628544,0.0318055926855681,0.00273839534971425
"54",2000-05-31,"Financial Services",0.71330275229358,0.669610091743121,0.746478822533125,0.122290612684231,0.116477060882058,0.157357832905238
"55",2000-05-31,"Healthcare",0.655963302752294,0.587713860649642,0.736566305863821,0.0952606154781608,0.13541518249673,0.0246679611137863
"56",2000-05-31,"Industrials",0.401376146788989,0.420035764266832,0.674378093423586,-0.021060275962237,-0.0263570518282941,0.0615559880514413
"57",2000-05-31,"Real Estate",0.302752293577981,0.302752293577981,0.302752293577981,-0.118017309205351,-0.118017309205351,-0.118017309205351
"58",2000-05-31,"Technology",0.855504587155968,0.730060668836937,0.87557801177548,0.0687746030823889,0.129805998868519,0.16903199448291
"59",2000-05-31,"Utilities",0.227064220183486,0.267756732761171,0.331665284053028,0.0840707964601772,0.143420438976459,0.253212718729129
"60",2000-05-31,NA,0.279816513761467,0.233180428134556,0.2254956946255,4.44089209850063e-16,-0.0210353832547058,-0.00823420398646009
"61",2000-06-30,"Basic Materials",0.288505747126436,0.345233265720081,0.553243806810347,-0.0620808620285781,-0.070853332461307,0.0140049091779496
"62",2000-06-30,"Communication Services",0.627586206896552,0.602809706257984,0.508989902893626,-0.0521739130434774,-0.0771278305835278,-0.037319631115563
"63",2000-06-30,"Consumer Cyclical",0.314942528735631,0.387027914614122,0.57340856903757,0.000600877443804382,0.0193329939890055,-0.00507562029315448
"64",2000-06-30,"Consumer Defensive",0.496551724137929,0.453266049901878,0.639596976239838,-0.00968965517241327,-0.0232888571618664,-0.0340496389753556
"65",2000-06-30,"Energy",0.370114942528734,0.430651340996169,0.533462834974994,0.0370841279932199,0.0696059171821336,0.100317487767603
"66",2000-06-30,"Financial Services",0.708045977011496,0.665912945166762,0.739472249473439,0.272709808441737,0.254966314624055,0.223514663956754
"67",2000-06-30,"Healthcare",0.645977011494253,0.579310344827587,0.708118056247018,0.111692388176824,0.0978459422346175,0.00450806780346874
"68",2000-06-30,"Industrials",0.399999999999998,0.422046353872244,0.66565155721982,0.00722222222222224,0.00939295384615034,0.0764249038159859
"69",2000-06-30,"Real Estate",0.303448275862068,0.303448275862068,0.303448275862068,-0.0455642727821368,-0.0455642727821368,-0.0455642727821368
"70",2000-06-30,"Technology",0.871264367816097,0.736982302499547,0.869690433020559,-0.0631691648822268,-0.0722443430895561,-0.142347851633603
"71",2000-06-30,"Utilities",0.219540229885057,0.263908045977011,0.328741800691615,0.310353447956302,0.306187404734329,0.348728561170553
"72",2000-06-30,NA,0.280459770114942,0.23295019157088,0.225466620375169,-0.0789473684210524,-0.0602035828323365,-0.049994699102571
"73",2000-07-31,"Basic Materials",0.264367816091953,0.335699797160243,0.552171676292894,0.00305689877315007,-0.00797192427148648,0.0170163265630731
"74",2000-07-31,"Communication Services",0.625287356321839,0.605874840357601,0.513561442452845,0.0456470588235294,0.0639391868866536,0.136782936070112
"75",2000-07-31,"Consumer Cyclical",0.309195402298849,0.373563218390805,0.569437758751756,0.0392484848484848,0.0487552728733373,-0.0151272192449595
"76",2000-07-31,"Consumer Defensive",0.498850574712641,0.462816091954023,0.656337712773046,0.080186395545873,0.0891578976911181,0.0471206200368319
"77",2000-07-31,"Energy",0.396551724137929,0.440114942528736,0.53464567350562,0.0923432197846341,0.0832320753897247,0.0930368668401435
"78",2000-07-31,"Financial Services",0.709195402298852,0.674156470152022,0.742303514009237,0.128031277977459,0.147166205535611,0.0877719326098833
"79",2000-07-31,"Healthcare",0.643678160919541,0.576700838769805,0.705628466563464,0.196690726118011,0.17627010723276,0.122944101837874
"80",2000-07-31,"Industrials",0.388505747126435,0.40551724137931,0.64530279536251,0.0388301804503077,0.0737193873477782,0.107520958090303
"81",2000-07-31,"Real Estate",0.317241379310344,0.317241379310344,0.317241379310344,-0.0255962769051776,-0.0255962769051776,-0.0255962769051776
"82",2000-07-31,"Technology",0.858620689655177,0.736709770114946,0.865607162878744,-0.0296844319531614,-0.0457735922169591,-0.154894247736106
"83",2000-07-31,"Utilities",0.236781609195402,0.271417624521072,0.335013871754953,0.185305092313092,0.198290854116049,0.224158464622109
"84",2000-07-31,NA,0.298850574712643,0.242145593869731,0.23737470570023,0.014208581983518,-0.0344104306041347,-0.00824681875887799
"85",2000-08-31,"Basic Materials",0.277272727272726,0.327874331550802,0.536957856477898,-0.0123719749503693,-0.0318495954445877,0.016634970036584
"86",2000-08-31,"Communication Services",0.370454545454544,0.523737373737375,0.458158064939464,0.120601398976227,-0.0502164303558205,0.0516401294397753
"87",2000-08-31,"Consumer Cyclical",0.338636363636362,0.387977602108037,0.60883333831257,-0.0439128882541951,-0.0377262095312128,-0.117496700195191
"88",2000-08-31,"Consumer Defensive",0.497727272727271,0.491477272727273,0.6335679733203,0.189378189722203,0.130306130760784,0.158652192841203
"89",2000-08-31,"Energy",0.429545454545453,0.411471861471862,0.460113312517687,-0.0594098360655738,-0.110636585882113,-0.017407588988071
"90",2000-08-31,"Financial Services",0.722727272727275,0.699156891495603,0.763538509822877,0.0301799784271154,0.0163002326380497,-0.0672209369050912
"91",2000-08-31,"Healthcare",0.640909090909091,0.598341523341525,0.7200724604519,0.160176550153058,0.143064144520901,0.15342288596648
"92",2000-08-31,"Industrials",0.36590909090909,0.39060606060606,0.626432943143877,0.0440634183535347,0.0438157691024251,-0.0249871724684531
"93",2000-08-31,"Real Estate",0.331818181818181,0.331818181818181,0.331818181818181,-0.0689860243829915,-0.0689860243829915,-0.0689860243829915
